0.3474115,0.1979488,20­ÓÅÜ¼Æ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train.error,test.error,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50
0.066156243,-1,813,99,788,404,785,717,3,748,86,870,33,267,370,70,533,643,450,625,287,569,491,479,647,354,249,64,393,592,500,631,9,98,744,355,242,63,266,743,545,217,887,768,312,712,782,6,89,208,80,708
0.066156243,-1,237,366,263,19,367,793,356,639,241,635,89,798,641,745,441,458,688,691,83,485,535,234,213,265,80,889,660,394,765,349,300,432,713,830,557,35,834,703,823,735,481,45,368,608,559,398,612,613,652,470
0.066156243,0.04292769,255,258,767,58,888,423,207,587,67,217,841,47,786,510,890,547,659,28,502,87,213,715,430,90,702,745,486,618,57,614,827,636,832,386,726,406,594,312,395,490,91,70,520,664,351,826,275,248,895,550
0.066156243,-0.000327682,699,269,865,868,554,425,577,55,574,23,87,83,580,34,765,663,607,380,332,387,260,397,480,835,435,779,90,716,320,667,73,737,212,688,91,206,662,429,240,497,68,385,641,571,472,381,314,703,496,243
0.066156243,-0.000463417,434,384,469,866,330,443,86,74,729,574,92,219,396,845,511,472,415,18,424,206,494,309,543,831,646,414,705,43,537,660,68,624,326,834,454,398,203,315,291,66,652,876,253,319,887,549,779,823,201,875
0.064637854,-0.001086907,443,760,409,374,44,59,750,422,723,308,622,21,16,371,393,670,379,80,803,543,464,877,565,547,650,350,866,295,895,700,618,826,672,415,769,510,535,239,70,328,688,682,404,282,542,244,14,523,82,530
0.057465861,-1,758,668,870,63,43,557,409,505,391,273,608,694,73,343,879,94,512,33,834,53,24,204,737,796,75,639,500,443,268,349,783,480,238,256,292,658,794,482,617,446,74,38,756,21,267,470,289,99,611,648
0.057465861,-1,881,400,708,755,557,650,410,472,531,831,211,654,229,572,498,808,415,25,56,466,240,534,502,205,635,395,27,29,515,716,677,385,460,250,787,437,285,845,469,621,45,382,554,809,378,254,599,825,381,743
0.057465861,-0.000327682,231,875,377,17,820,483,759,39,14,28,777,769,76,898,656,542,223,410,712,690,519,547,245,226,545,807,337,229,789,659,362,437,714,838,843,66,355,538,448,813,517,212,768,665,619,740,32,304,621,320
0.057465861,-0.000327682,712,383,652,655,326,76,449,804,33,735,34,306,777,372,593,646,244,455,624,341,428,438,485,517,809,560,315,348,369,543,822,424,425,5,654,670,384,343,611,471,394,226,337,824,668,634,864,487,566,79
0.057465861,-1,811,231,460,834,236,606,473,559,201,665,216,563,377,419,673,373,847,353,49,595,66,807,637,88,741,672,374,520,636,490,285,820,284,366,523,555,318,462,452,512,35,47,782,32,695,31,778,421,603,69
0.057465861,-0.000327682,600,688,445,82,473,706,340,673,356,596,540,800,843,777,344,546,357,314,496,744,322,571,561,774,95,819,25,477,410,233,241,274,683,847,475,636,476,439,420,893,250,675,538,791,719,765,694,530,509,242
0.057465861,-0.000327682,206,352,230,349,68,563,70,395,873,12,698,343,715,96,493,658,761,419,227,381,779,3,414,610,784,659,37,703,461,569,26,584,592,647,723,727,626,678,482,483,836,334,318,409,512,285,548,606,67,616
0.057465861,-1,259,702,374,699,495,640,3,421,705,692,480,846,601,679,97,792,676,76,824,324,331,450,34,881,383,246,404,204,86,285,408,58,808,670,801,637,662,879,880,337,244,577,555,802,99,457,895,739,32,634
0.057465861,-0.000327682,260,261,774,48,453,379,224,899,587,677,735,883,701,313,750,777,459,622,697,11,387,654,42,490,819,479,734,504,889,285,222,420,727,582,807,896,725,29,468,384,242,754,881,391,483,445,892,451,694,213
0.057465861,-1,630,751,489,224,441,644,673,419,248,578,254,446,664,285,791,352,71,214,235,827,898,284,557,565,871,374,335,472,289,360,450,526,873,684,236,493,700,457,812,11,517,722,654,67,696,588,798,595,459,445
0.057465861,-1,574,365,254,724,589,673,630,257,644,371,519,698,288,734,404,472,526,220,308,354,24,409,444,677,401,475,17,513,516,717,341,299,843,578,326,720,876,69,799,403,455,280,285,437,255,42,548,88,296,320
0.057465861,-0.000463417,520,555,532,478,508,482,252,439,769,746,435,822,522,79,706,879,617,877,222,251,668,337,792,677,723,751,718,662,278,621,202,494,749,787,580,798,774,325,780,454,614,516,449,349,588,684,59,370,610,388
0.057465861,0.061035996,759,843,471,429,739,351,787,751,481,251,592,382,556,731,807,657,892,676,716,277,268,353,542,548,527,431,13,85,878,275,496,593,93,341,26,473,489,830,727,63,745,819,81,632,421,365,259,433,804,594
0.057465861,-0.000327682,576,236,254,743,75,256,676,568,386,672,753,15,377,252,565,419,464,666,218,662,410,467,259,2,61,260,446,489,222,293,231,539,322,478,621,796,729,381,831,892,239,684,310,263,880,235,397,84,887,482
0.057465861,-0.000327682,832,710,743,685,643,10,702,496,470,812,844,353,725,560,614,873,795,620,600,493,869,485,462,48,73,16,508,792,637,275,501,649,813,396,76,451,405,679,569,688,380,7,658,759,386,756,518,362,95,661
0.057465861,-1,581,526,532,506,816,306,208,17,76,216,632,93,671,654,379,844,753,207,783,626,88,415,616,36,278,718,224,611,706,604,890,590,403,730,516,799,602,569,233,448,24,741,436,650,329,709,523,621,519,229
0.057465861,0.04292769,474,68,876,556,16,675,584,344,51,342,412,475,802,624,679,815,600,777,326,203,880,56,250,309,502,879,317,246,259,754,519,476,594,442,500,449,798,75,369,372,283,820,731,432,282,45,460,551,408,822
0.057465861,-0.000327682,451,522,92,54,250,341,770,519,678,9,766,736,621,547,25,804,70,595,646,662,437,277,551,706,506,871,82,739,557,266,552,56,894,545,707,280,40,867,257,573,750,426,476,567,878,671,525,848,794,76
0.057465861,-1,755,764,410,455,97,871,48,90,638,304,592,74,834,689,736,793,444,820,393,340,2,400,221,739,321,52,492,329,441,879,591,397,883,472,480,881,349,296,251,242,49,14,322,880,759,836,875,617,661,404
0.057465861,-0.000327682,839,562,600,500,434,447,227,808,485,512,280,71,304,244,446,336,259,811,651,754,743,771,784,535,366,576,656,744,82,895,206,394,778,710,834,699,25,390,69,580,396,226,836,454,216,680,826,218,574,770
0.057465861,-1,460,212,582,693,317,360,722,495,256,768,408,820,285,818,284,432,503,19,552,597,702,244,254,91,431,85,810,848,614,475,583,75,472,99,770,746,789,319,721,625,691,249,606,414,621,594,620,459,572,643
0.057465861,-0.000327682,836,243,814,207,240,616,274,439,829,816,725,53,750,588,636,522,332,329,888,592,429,620,440,609,449,315,246,465,639,839,775,497,557,447,823,221,256,526,676,760,744,58,393,475,523,295,374,622,404,647
0.057465861,-1,701,568,746,741,612,95,406,30,333,810,40,676,210,879,92,668,711,403,325,587,204,12,45,598,28,233,18,483,606,578,302,683,56,620,599,433,844,521,9,707,547,689,410,23,288,581,84,402,782,463
0.057465861,-0.000327682,610,714,674,700,82,550,64,648,864,874,613,551,308,483,507,655,336,589,311,345,894,414,236,690,379,562,438,731,629,865,407,317,307,60,435,370,591,282,584,801,886,260,403,708,398,280,481,692,511,823
0.057465861,0.061035996,434,601,54,783,36,874,675,586,281,323,16,362,240,273,551,846,875,796,580,421,227,668,449,425,699,582,349,263,256,611,732,740,479,715,648,727,703,7,336,504,340,360,436,845,546,526,662,14,69,308
0.057465861,-1,384,424,769,347,760,491,891,476,373,4,293,68,206,518,304,613,371,80,258,470,690,754,421,10,899,268,878,749,467,67,366,98,227,758,531,253,69,544,745,204,645,641,481,402,718,7,500,394,607,675
0.057465861,-1,841,688,420,719,368,353,553,632,303,700,223,649,731,798,218,7,770,744,506,658,644,348,418,85,18,419,586,597,47,496,460,594,548,899,507,473,750,825,32,472,74,16,710,471,379,60,9,321,573,715
0.057465861,-0.000327682,538,695,757,623,426,767,375,746,304,650,44,434,761,45,639,56,388,31,228,672,814,841,545,839,474,501,712,38,462,12,456,60,763,248,447,529,676,280,656,366,813,795,780,749,79,817,886,28,76,847
0.057465861,-1,562,614,94,293,748,719,633,60,91,739,429,78,354,329,822,425,815,580,720,482,689,307,709,428,262,380,18,4,349,762,665,504,10,306,537,226,556,402,810,351,471,800,844,346,828,271,84,453,696,373
0.057465861,-0.000327682,63,664,485,724,221,630,535,755,217,462,16,833,547,637,763,328,625,76,583,528,761,349,85,409,714,324,537,362,801,309,201,539,255,633,207,819,598,477,573,53,348,74,532,891,7,734,827,897,874,10
0.057465861,0.061035996,94,613,666,684,662,692,690,224,277,281,99,422,815,309,584,500,267,336,846,663,2,423,486,765,288,525,317,878,3,304,310,783,84,478,243,848,677,891,701,533,594,213,235,282,699,331,625,292,798,673
0.057465861,-0.000327682,548,538,871,516,487,406,414,375,399,511,32,96,43,635,85,510,412,887,685,256,448,273,638,713,343,450,350,699,632,26,619,392,489,498,643,544,381,703,234,88,528,500,270,401,539,687,242,598,553,316
0.057465861,-1,593,706,873,287,750,299,82,378,805,787,869,790,488,444,5,833,759,476,777,625,887,364,725,577,826,361,374,648,439,878,870,478,238,798,56,331,71,773,427,896,719,460,352,846,41,205,49,601,304,431
0.057465861,-1,639,218,819,268,578,763,590,232,573,560,257,495,535,603,84,324,368,718,556,33,432,794,401,307,464,816,492,650,818,98,760,881,352,280,879,513,842,680,96,886,356,715,491,797,478,237,782,814,30,671
0.057465861,-0.000327682,719,259,880,262,388,690,877,496,11,307,713,13,76,213,267,737,29,798,478,465,867,569,30,211,726,308,33,573,528,758,462,406,718,491,587,479,315,793,697,526,287,503,90,844,778,658,385,557,486,842
0.057465861,0.061035996,767,285,13,650,660,388,447,700,696,594,279,804,25,591,18,665,677,732,26,748,838,755,615,501,23,584,320,398,306,729,712,607,545,270,440,357,458,80,295,552,61,637,386,663,723,359,66,303,281,782
0.057465861,0.061035996,211,353,1,43,307,447,69,549,528,740,210,603,783,33,876,722,509,208,593,652,695,745,54,653,308,789,568,572,460,574,254,82,784,249,668,864,840,687,374,420,839,527,822,874,81,833,662,634,482,867
0.057465861,-1,307,773,887,636,233,500,77,660,646,428,53,840,332,775,583,667,848,431,464,844,665,328,648,740,622,330,84,749,203,620,512,779,352,9,879,710,619,805,735,90,396,671,747,24,287,458,498,248,790,399
0.057465861,-1,545,452,204,310,72,712,835,449,16,746,495,62,35,226,270,781,458,284,207,524,760,31,739,769,842,1,702,688,203,663,807,362,414,653,87,661,252,820,877,795,447,674,655,518,393,871,328,413,391,37
0.057465861,-1,579,32,639,506,282,272,629,271,90,344,820,758,801,893,443,516,644,448,733,836,427,205,216,288,673,672,490,62,577,217,37,220,824,547,352,731,727,453,752,700,595,6,587,450,723,718,676,235,696,732
0.057465861,-1,472,557,342,51,70,601,614,732,582,780,271,799,48,434,878,629,2,740,720,334,463,6,744,672,399,487,10,769,800,241,542,608,788,266,44,867,784,495,75,722,617,452,522,474,441,8,91,24,823,402
0.057465861,-1,329,747,707,67,203,90,641,729,472,18,56,488,215,748,844,680,690,710,559,575,655,687,218,277,363,874,631,635,793,395,373,242,236,464,492,311,22,638,346,379,283,898,769,799,749,458,20,805,773,348
0.057465861,-0.000463417,374,369,408,777,747,650,595,99,735,692,9,520,34,496,51,632,267,486,693,707,407,601,630,750,43,645,456,285,376,46,872,546,684,68,881,422,500,346,275,448,375,673,432,869,314,356,93,894,72,205
0.057465861,-0.000327682,40,676,248,720,500,382,358,231,878,209,527,881,24,800,755,690,260,417,745,57,317,668,62,253,561,524,32,821,254,651,752,43,704,327,673,451,876,220,266,662,834,507,609,769,70,588,394,576,747,478
0.057465861,-1,782,282,514,461,651,481,268,212,580,619,866,430,25,607,734,561,805,30,209,224,451,585,314,56,380,34,325,46,10,429,469,789,78,763,736,291,643,488,543,332,424,260,675,596,14,628,549,43,438,807
0.057465861,-1,777,520,590,209,365,432,19,303,879,873,617,615,499,407,318,89,447,205,512,261,452,459,423,761,277,53,701,378,288,682,507,744,35,538,593,434,404,28,813,660,92,607,478,347,734,764,418,400,616,579
0.057465861,-0.000327682,666,415,527,830,697,763,871,658,605,539,489,533,419,655,693,753,505,726,431,455,275,49,401,638,878,702,45,534,90,466,58,648,98,475,268,47,628,621,243,481,793,609,639,324,77,258,686,461,789,546
0.057465861,-1,303,70,887,452,313,680,721,436,422,619,865,470,786,73,357,478,770,505,578,355,261,94,575,1,866,839,369,202,864,43,41,807,756,557,743,760,767,563,273,783,541,588,47,481,336,38,765,633,382,246
0.057465861,-0.000327682,322,19,477,813,586,678,20,334,376,898,566,440,478,717,842,2,899,721,214,667,48,494,353,242,865,779,724,562,472,458,29,68,868,871,836,656,293,548,229,352,660,319,237,734,251,289,696,693,710,873
0.057465861,-1,898,830,391,45,617,566,593,657,259,676,879,263,318,727,638,421,763,576,265,241,588,288,57,828,477,783,252,37,591,891,38,51,92,840,629,83,39,870,5,741,769,809,709,60,19,93,217,666,637,489
0.057465861,-0.000327682,511,728,311,652,376,506,577,773,258,28,231,328,686,335,635,637,752,412,88,749,811,885,362,54,247,664,323,721,492,538,278,62,510,203,500,695,575,810,471,694,238,675,205,406,696,17,636,739,378,565
0.057465861,-1,282,370,369,778,721,34,324,436,31,411,442,725,50,879,397,889,363,82,345,264,415,260,784,464,513,238,739,504,39,19,248,735,816,422,809,315,539,835,880,815,866,505,52,438,86,529,807,537,429,593
0.057465861,-0.000327682,18,569,493,738,481,463,607,878,476,440,549,464,303,601,658,215,664,350,482,437,776,677,564,844,55,412,23,694,798,221,742,416,234,369,406,490,609,235,316,12,515,364,404,213,620,233,38,405,85,676
0.057465861,-1,732,561,642,637,403,632,60,469,608,639,867,440,344,670,749,844,609,98,459,513,75,15,272,803,353,37,742,22,24,848,431,648,590,95,635,491,299,604,375,715,814,228,793,549,822,371,93,221,383,832
0.057465861,-1,366,66,660,645,203,403,690,889,839,316,488,796,765,745,513,99,558,359,710,527,219,380,589,246,263,267,88,258,13,683,706,370,597,831,844,893,68,541,517,378,592,740,355,440,354,6,599,635,3,501
0.057465861,-1,98,96,728,541,730,697,628,425,31,569,778,744,368,8,899,529,90,753,300,794,629,749,241,771,883,414,692,800,359,38,740,831,44,30,328,284,775,550,325,547,513,865,532,204,600,640,419,332,62,782
0.057119535,-1,740,245,574,262,680,70,54,573,358,318,719,73,211,271,77,394,430,606,811,691,683,665,512,266,839,478,64,333,848,86,783,838,329,706,761,409,712,871,603,822,549,793,690,204,222,718,679,611,279,295
0.040388803,-1,358,388,423,871,424,519,870,546,78,613,44,47,709,733,629,399,589,252,624,678,213,749,756,282,731,271,354,743,300,584,600,368,314,2,454,310,564,295,888,425,355,580,298,64,8,269,591,875,244,98
0.040388803,-1,577,831,674,523,63,644,472,41,871,398,363,448,371,374,440,748,573,717,896,344,300,678,627,686,798,34,470,602,704,526,775,794,236,574,889,743,501,565,782,416,328,382,459,64,829,419,773,801,330,784
0.040388803,-1,215,679,284,686,209,59,654,356,400,607,658,514,832,28,632,571,72,340,895,401,538,628,866,30,742,1,314,386,206,668,777,405,833,753,510,351,847,790,385,814,354,610,204,778,367,432,733,379,696,888
0.040388803,-1,470,744,814,700,792,374,356,497,688,464,765,86,475,84,39,29,253,747,19,618,346,18,653,763,503,210,349,354,583,684,523,795,822,63,624,280,217,617,62,878,801,365,787,594,743,315,597,94,690,247
0.040388803,-0.000327682,515,271,409,506,599,98,550,73,1,569,213,846,686,841,707,829,64,627,672,464,783,97,54,594,771,75,274,314,348,519,673,95,539,495,788,331,781,747,891,444,407,893,318,55,544,414,643,499,328,366
0.040388803,-1,409,752,743,664,385,783,416,65,661,73,547,26,36,515,744,524,517,588,376,894,219,32,48,688,289,617,28,467,531,619,456,587,267,507,258,592,713,444,807,280,256,220,235,761,30,781,429,529,756,684
0.040388803,-1,453,810,219,3,21,729,769,450,228,717,293,713,49,571,246,210,421,637,778,869,698,596,835,509,47,623,211,487,511,262,260,809,574,2,527,350,689,314,733,213,367,425,645,803,46,442,557,352,484,66
-1,-1,564,27,3,401,295,95,878,31,722,467,644,368,813,505,568,812,618,729,371,497,400,303,871,479,734,845,450,69,840,504,2,425,258,19,427,434,673,771,489,268,660,314,880,688,648,217,477,679,638,543
-1,-1,393,490,316,584,37,337,315,80,521,752,304,447,201,624,874,14,613,262,471,459,328,757,475,718,887,784,779,233,830,219,619,647,76,524,55,515,785,539,561,260,526,720,263,311,740,678,840,370,839,403
-1,-1,800,530,607,594,53,506,811,880,88,562,453,352,372,28,719,77,791,412,5,237,429,475,796,48,580,755,538,208,424,285,206,533,86,57,886,768,348,679,801,437,606,82,671,749,426,276,395,513,232,72
-1,-1,669,662,23,586,805,40,763,704,382,548,508,30,536,244,769,265,592,711,21,425,609,746,43,585,795,806,549,841,417,761,225,618,266,408,760,97,757,242,834,616,92,797,478,78,766,784,488,830,695,566
-1,-1,229,738,445,427,466,461,450,721,430,252,317,579,531,847,896,449,278,551,835,590,709,239,880,429,23,299,18,752,419,36,546,62,648,484,246,1,300,212,890,801,834,29,326,540,570,786,482,845,204,233
-1,-1,341,821,620,874,744,555,368,727,732,311,810,767,719,882,357,466,536,890,547,484,626,606,405,549,211,831,612,351,624,593,445,551,587,768,230,841,803,12,249,628,216,703,847,531,786,237,736,561,633,644
-1,-1,353,766,837,673,891,626,753,62,41,358,247,523,209,326,606,445,836,280,380,495,665,403,333,718,345,54,85,428,350,549,574,779,726,441,789,217,774,71,330,756,814,244,893,45,237,560,831,6,288,22
-1,-1,631,783,544,352,777,538,267,7,688,351,204,307,379,614,818,30,720,418,839,383,589,554,595,375,776,231,820,226,353,270,569,530,700,701,422,79,618,436,402,249,492,723,603,617,275,556,562,534,94,557
-1,-1,604,754,657,821,256,232,71,764,485,815,729,587,518,819,784,349,634,841,688,730,555,743,671,346,785,95,78,774,248,89,569,495,360,366,642,329,839,868,711,81,505,845,585,300,744,255,551,56,761,895
-1,-1,364,43,592,596,708,451,487,824,701,203,208,779,212,719,867,258,691,374,762,752,324,450,677,610,461,382,265,650,638,559,38,578,273,299,697,87,549,359,464,57,750,4,759,255,9,245,3,279,675,503
-1,-1,527,567,571,651,631,767,665,77,515,287,460,612,222,611,402,342,545,204,821,605,889,892,262,816,349,307,655,395,24,502,304,229,472,351,808,529,238,841,477,470,546,647,624,234,820,620,220,534,591,725
-1,-1,653,43,280,396,405,319,683,304,899,825,399,62,235,502,266,77,711,230,677,887,395,522,288,649,364,787,250,554,786,92,686,449,243,607,473,292,836,420,209,49,331,689,375,581,11,437,440,514,884,558
-1,-1,818,669,362,712,644,396,447,516,269,374,560,607,426,93,888,602,416,533,657,71,264,77,570,813,751,893,819,812,650,267,564,868,262,263,821,293,715,25,289,553,394,436,242,354,420,54,817,554,591,532
-1,-1,25,720,207,748,623,618,886,818,447,786,59,473,672,542,678,724,57,570,509,838,712,874,277,899,6,419,674,798,890,88,887,458,420,883,716,865,871,242,789,260,826,701,18,749,413,580,621,10,521,524
-1,-1,321,664,254,37,801,685,776,727,214,601,35,481,554,702,639,620,242,64,383,649,415,336,536,794,330,405,530,655,91,76,749,835,395,713,541,632,292,711,540,380,731,253,820,353,418,249,298,787,255,412
-1,-1,715,78,530,687,644,18,672,449,262,455,845,237,203,519,484,700,377,808,350,514,2,669,462,673,67,210,507,541,658,639,418,827,868,366,378,403,816,244,47,539,843,522,732,356,666,614,604,284,344,867
-1,-1,679,203,793,660,667,641,868,429,757,746,556,226,201,23,401,627,432,877,571,99,702,481,754,803,321,206,845,722,14,631,669,652,423,523,642,326,553,700,898,842,650,779,564,434,311,728,44,813,603,788
-1,-1,868,237,260,224,70,784,557,507,28,672,825,544,203,705,14,610,841,704,33,13,229,668,515,367,597,713,278,353,509,213,20,526,356,634,407,264,529,56,412,231,681,18,12,441,345,268,656,294,209,94
-1,-1,236,249,412,392,39,559,545,45,772,325,341,355,242,280,234,801,812,804,517,310,211,570,382,324,372,262,731,213,673,725,511,582,890,508,258,460,16,429,805,390,244,57,356,405,531,839,746,85,226,348
